npc_id,npc_name,zone,tameable,family,level,wowhead_url,tamingskillname1,tamingskilldesc1,tamingskillname2,tamingskilldesc2,notes,appearance
5426,Blisterpaw Hyena,Tanaris,Can be tamed,Hyena,15-30,https://www.wowhead.com/npc=5426,,,,,Located in Tanaris.,https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
50855,Jaxx the Rabid,Burning Steppes,Can be tamed,Hyena,15-30 Rare,https://www.wowhead.com/npc=50855,,,,,Located in Burning Steppes. On a rise due west of Flame Crest.,https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
45204,Skarf,Uldum,Can be tamed,Hyena,30-35,https://www.wowhead.com/npc=45204,,,,,Located in Uldum. Found in the original (pre-N'Zoth Invasion) phase of the zone. Speak to Zidormi in Ramkahen if you need to switch time phases. Ridden by Sultan Oogah around some ruins south of the Gate of Eternity.,https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
124287,Bonepicker Hyena,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=124287,,,,,"Located in Vol'dun. Located in several areas of Vol'dun, including south of Slithering Gulch, in Windswept Pass, just south of the Court of Zak'rajan and Bonetrail Gulch.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
124683,Bonepicker Pup,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=124683,,,,,"Located in Bonetrail Gulch, Vol'dun.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
124681,Bonepicker Stalker,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=124681,,,,,"Located in Bonetrail Gulch, Vol'dun.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
138342,Dustmane Howler,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=138342,,,,,"Located in Bouldered Bluffs, Vol'dun. Spawned during combat with the vignette mob Ashmane.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
130405,Dustmane Howler,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=130405,,,,,"Located in Bouldered Bluffs, Vol'dun.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
142755,Dustmane Howler,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=142755,,,,,"Located in Bouldered Bluffs, Vol'dun. Found in regions south of Slithering Gulch in the north-west of Vol'dun, and the north-east slopes of the Valley of Sorrows in the south-east of the zone.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
130406,Dustmane Pack Leader,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=130406,,,,,"Located in Bouldered Bluffs, Vol'dun.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
142780,Dustmane Pack Leader,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=142780,,,,,"Located in Vol'dun. Found prowling the north-east slopes of the Valley of Sorrows, in the south-east of the zone; also atop a single rock formation in Windswept Pass in the north-west.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
135338,Gnarl,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=135338,,,,,"Located in Exiles' Enclave, Vol'dun.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
134744,Redrock Howler,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=134744,,,,,"Located in The Eternal Spring, Vol'dun.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
135339,Snarl,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=135339,,,,,"Located in Exiles' Enclave, Vol'dun.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
126644,Snarltooth,Vol'dun,Can be tamed,Hyena,35-50,https://www.wowhead.com/npc=126644,,,,,"Located in Arid Basin, Vol'dun. In a cave.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
78489,Snickerfang Pup,Blasted Lands,Can be tamed,Hyena,40,https://www.wowhead.com/npc=78489,,,,,"Located in Dreadmaul Outpost, Blasted Lands. Phased area of Blasted lands for Warlords of Draenor.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
191978,Snap,The Azure Span,Can be tamed,Hyena,60-70,https://www.wowhead.com/npc=191978,,,,,"Located in Timbertooth Trail, The Azure Span.",https://www.wow-petopia.com/images/skin_pix/hyena2_orange.jpg
5829,Snort the Heckler,Southern Barrens,Can be tamed,Hyena,10-30 Rare,https://www.wowhead.com/npc=5829,,,,,Located in Southern Barrens.,https://www.wow-petopia.com/images/skin_pix/hyena2_purple.jpg
5427,Rabid Blisterpaw,Tanaris,Can be tamed,Hyena,15-30,https://www.wowhead.com/npc=5427,,,,,Located in Tanaris.,https://www.wow-petopia.com/images/skin_pix/hyena2_purple.jpg
8300,Ravage,Blasted Lands,Can be tamed,Hyena,15-30 Rare,https://www.wowhead.com/npc=8300,,,,,"Located in Blasted Lands. Ravage may be found north-east of (and across the hills from) Dreadmaul Post. It only appears in the original, pre-""Iron Horde Invasion"" phase of the zone. Speak to Zidormi, in the passage to the Swamp of Sorrows, to access the pre-invasion phase.",https://www.wow-petopia.com/images/skin_pix/hyena2_purple.jpg
39185,Slaverjaw,Tanaris,Can be tamed,Hyena,15-30 Rare,https://www.wowhead.com/npc=39185,,,,,Located in Tanaris. Southmoon Ruins,https://www.wow-petopia.com/images/skin_pix/hyena2_red.jpg
50856,Snark,Eastern Plaguelands,Can be tamed,Hyena,15-30 Rare,https://www.wowhead.com/npc=50856,,,,,Located in Eastern Plaguelands.,https://www.wow-petopia.com/images/skin_pix/hyena2_red.jpg
45353,Bloodsnarl Hyena,Uldum,Can be tamed,Hyena,30-35,https://www.wowhead.com/npc=45353,,,,,Located in Uldum. Found in the original (pre-N'Zoth Invasion) phase of the zone. Speak to Zidormi in Ramkahen if you need to switch time phases.,https://www.wow-petopia.com/images/skin_pix/hyena2_red.jpg
152657,Tat the Bonechewer,Uldum,Can be tamed,Hyena,50 Rare,https://www.wowhead.com/npc=152657,,,,,Located in Uldum. Appears during Amathet Assaults. Patrols south of the Obelisk of the Stars.,https://www.wow-petopia.com/images/skin_pix/hyena2_red.jpg
14228,Giggler,Desolace,Can be tamed,Hyena,10-30 Rare,https://www.wowhead.com/npc=14228,,,,,Located in Desolace.,https://www.wow-petopia.com/images/skin_pix/hyena2_white.jpg
5985,Snickerfang Hyena,Blasted Lands,Can be tamed,Hyena,15-30,https://www.wowhead.com/npc=5985,,,,,Located in Blasted Lands.,https://www.wow-petopia.com/images/skin_pix/hyena2_white.jpg
60932,Ashfang Hyena,Townlong Steppes,Can be tamed,Hyena,25-35,https://www.wowhead.com/npc=60932,,,,,Located in Townlong Steppes.,https://www.wow-petopia.com/images/skin_pix/hyena2_white.jpg
130439,Ashmane,Vol'dun,Can be tamed,Hyena,35-50 Rare,https://www.wowhead.com/npc=130439,,,,,"Located in Bouldered Bluffs, Vol'dun. In a cave.",https://www.wow-petopia.com/images/skin_pix/hyena2_white.jpg
162381,Rabid Hyena,Uldum,Can be tamed,Hyena,50,https://www.wowhead.com/npc=162381,,,,,Located in Uldum. Appears in all Assaults phases of the zone. Found in the north-west of the zone.,https://www.wow-petopia.com/images/skin_pix/hyena2_white.jpg; https://www.wow-petopia.com/images/skin_pix/hyena2_yellow.jpg
4127,Hecklefang Hyena,Northern Barrens,Can be tamed,Hyena,5-30,https://www.wowhead.com/npc=4127,,,,,Located in Northern Barrens.,https://www.wow-petopia.com/images/skin_pix/hyena2_yellow.jpg
4660,Maraudine Bonepaw,Desolace,Can be tamed,Hyena,10-30,https://www.wowhead.com/npc=4660,,,,,Located in Desolace.,https://www.wow-petopia.com/images/skin_pix/hyena2_yellow.jpg
13036,Gordok Hound,Dire Maul (Dungeon),Can be tamed,Hyena,14-30,https://www.wowhead.com/npc=13036,,,,,Located in Dire Maul (Dungeon).,https://www.wow-petopia.com/images/skin_pix/hyena2_yellow.jpg
12418,Gordok Hyena,Feralas,Can be tamed,Hyena,15-30,https://www.wowhead.com/npc=12418,,,,,"Located in Broken Commons, Feralas. Found outside the Dire Maul dungeon.",https://www.wow-petopia.com/images/skin_pix/hyena2_yellow.jpg
151945,Scavenging Dunerunner,Uldum,Can be tamed,Hyena,50,https://www.wowhead.com/npc=151945,,,,,Located in Uldum. Appears in all Assaults phases of the zone. Found in the east of the zone.,https://www.wow-petopia.com/images/skin_pix/hyena2_yellow.jpg
208235,Bough Darter,The Emerald Dream,Can be tamed,Lesser Dragonkin,70,https://www.wowhead.com/npc=208235,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in Ancient Bough, The Emerald Dream.",https://www.wow-petopia.com/images/skin_pix/faeriedragon3.jpg
213647,Mischievous Faerie Dragon,The Emerald Dream,Can be tamed,Lesser Dragonkin,70,https://www.wowhead.com/npc=213647,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in The Emerald Dream. This fey darter can spawn during Superbloom events when someone chooses the ability Fae Lens from a dreamfruit. This ability isn't offered every Superbloom. You may have trouble taming one of these darters before someone kills it, but it's also not a unique colour.",https://www.wow-petopia.com/images/skin_pix/faeriedragon3.jpg
207617,Sprite Dreamer,The Emerald Dream,Can be tamed,Lesser Dragonkin,70,https://www.wowhead.com/npc=207617,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in The Emerald Dream. Found in a number of areas, including Amirdrassil, Viridescent Thicket, Shoreline Roots, Fields of Reverie,Whorlwing Basin, Sprigling Gloam, and Skystone Falls. Also found in the glades north and east of Amirdrassil, as well as west of Haven Cascades.",https://www.wow-petopia.com/images/skin_pix/faeriedragon3.jpg
209444,Unstable Faerie Dragon,The Emerald Dream,Can be tamed,Lesser Dragonkin,70,https://www.wowhead.com/npc=209444,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in Viridescent Thicket, The Emerald Dream.",https://www.wow-petopia.com/images/skin_pix/faeriedragon3_orange.jpg
3815,Blink Dragon,Ashenvale,Can be tamed,Lesser Dragonkin,7-30,https://www.wowhead.com/npc=3815,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in Rayewood Retreat, Ashenvale.",https://www.wow-petopia.com/images/skin_pix/faeriedragon2.jpg
5912,Deviate Faerie Dragon,Wailing Caverns (Dungeon),Can be tamed,Lesser Dragonkin,8-30 Rare Elite,https://www.wowhead.com/npc=5912,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in Wailing Caverns (Dungeon). This rarely-occurring fey darter spawns in the upper caverns in the far south-east of the instance. If it's present, head south-east, go past Skum, and follow the ramp up and around until you find it. The orange variant of this creature occurs roughly 1 in 5 of the times it spawns. You can '/tar Deviate Faerie Dragon' from just inside the dungeon entrance to check if it has spawned and if it's in the colour you're after. If not, you can leave, select ""Reset All Instances"" from your character portrait, and keep trying. Note: you can only target it from just inside the entrance, and in the south-eastern third of the dungeon; once you proceed past the NPCs at the dungeon entrance you won't be able to detect it again until you head further south-east again.",https://www.wow-petopia.com/images/skin_pix/faeriedragon2.jpg; https://www.wow-petopia.com/images/skin_pix/faeriedragon2_orange.jpg
4016,Fey Dragon,Stonetalon Mountains,Can be tamed,Lesser Dragonkin,10-30,https://www.wowhead.com/npc=4016,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in Stonetalon Peak, Stonetalon Mountains. Friendly to Alliance. This fey darter appears only sporadically in the area, and is often killed by hostile NPCs. It may take you a while to find one.",https://www.wow-petopia.com/images/skin_pix/faeriedragon2.jpg
4066,Nal'taszar,Stonetalon Mountains,Can be tamed,Lesser Dragonkin,10-30 Rare,https://www.wowhead.com/npc=4066,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in Ruins of Eldre'thar, Stonetalon Mountains.",https://www.wow-petopia.com/images/skin_pix/faeriedragon2.jpg
4017,Wily Fey Dragon,Stonetalon Mountains,Can be tamed,Lesser Dragonkin,10-30,https://www.wowhead.com/npc=4017,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in Stonetalon Peak, Stonetalon Mountains. Hostile to both factions. This fey darter appears only sporadically in the area, and is often killed by hostile NPCs. It may take you a while to find one.",https://www.wow-petopia.com/images/skin_pix/faeriedragon2.jpg
5278,Sprite Darter,Feralas,Can be tamed,Lesser Dragonkin,15-30,https://www.wowhead.com/npc=5278,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in Feralas. Friendly to Alliance, but can be attacked and tamed by Horde. Found in the glades west and north-west of Camp Mojache.",https://www.wow-petopia.com/images/skin_pix/faeriedragon2.jpg
14398,Eldreth Darter,Dire Maul West (Dungeon),Can be tamed,Lesser Dragonkin,17-44 Elite,https://www.wowhead.com/npc=14398,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,Located in Dire Maul West (Dungeon).,https://www.wow-petopia.com/images/skin_pix/faeriedragon2.jpg
199548,Cave Faerie,Thaldraszus,Can be tamed,Lesser Dragonkin,60-70,https://www.wowhead.com/npc=199548,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,Located in Thaldraszus. Found in caverns just south-west of the Gardens of Unity.,https://www.wow-petopia.com/images/skin_pix/faeriedragon2.jpg; https://www.wow-petopia.com/images/skin_pix/faeriedragon2_orange.jpg
59788,Spirit Darter,The Jade Forest,Can be tamed,Lesser Dragonkin,10-35,https://www.wowhead.com/npc=59788,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in Woods of the Lost, The Jade Forest. In the woods west of Sri-La Village.",https://www.wow-petopia.com/images/skin_pix/faeriedragon2_ghost.jpg
167507,Veilwing Fledgeling,Ardenweald,Can be tamed,Lesser Dragonkin,50-60,https://www.wowhead.com/npc=167507,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,Located in Ardenweald.,https://www.wow-petopia.com/images/skin_pix/feathereddragon_green.jpg
167505,Veilwing Nestkeeper,Ardenweald,Can be tamed,Lesser Dragonkin,51-60,https://www.wowhead.com/npc=167505,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,Located in Ardenweald.,https://www.wow-petopia.com/images/skin_pix/feathereddragon_green.jpg
167439,Agitated Mistfeather,Ardenweald,Can be tamed,Lesser Dragonkin,60 Elite,https://www.wowhead.com/npc=167439,Required Skill: Lesser Dragonkin Taming,"You must learn a special skill to tame Lesser Dragonkin. For pets of this family other than cloud serpents, the skill is taught by the tome, How to Train a Dragonkin. This is awarded by Kaestrasz  in Valdrakken at renown level 23 with the Valdrakken Accord. This renown is shared by your Warband and can be earned on any character.",,,"Located in Mistveil Tangle, Ardenweald.",https://www.wow-petopia.com/images/skin_pix/feathereddragon_green.jpg
