npc_id,npc_name,zone,tameable
127907,Scattering Grubber,"Torga's Rest, Nazmir",Can Be Tamed
127000,Sickly Saurid,"Primal Wetlands, Nazmir",Can Be Tamed
126132,Sickly Scavenger,"Terrace of Sorrows, Nazmir",Can Be Tamed
130589,Roaming Nibbler,"Warbeast Kraal & Savagelands, Zuldazar",Can Be Tamed
126631,Wild Saurid,"The Slough, Zuldazar",Can Be Tamed
127279,Skittering Feeder,Nazmir,Can Be Tamed
127278,Skittering Feeder,Nazmir,Can Be Tamed
69244,Fierce Anklebiter,"Za'Tual, Isle of Thunder",Can Be Tamed
58071,Trained Saurid,"The Beast Pens, Isle of Thunder",Can Be Tamed
134046,Enthralled Saurid,"The Slough, Zuldazar",Can Be Tamed
134047,Enthralled Saurid,"The Slough, Zuldazar",Can Be Tamed
131623,Xibalan Saurid,"Xibala, Zuldazar",Can Be Tamed
136976,T'zala,Kings' Rest (Dungeon),Can Be Tamed
115666,Bloodgazer Nest-Keeper,"Alluvanon's Delta, Azsuna",Can Be Tamed
115670,Bloodgazer Patriarch,"Alluvanon's Delta, Azsuna",Can Be Tamed
115675,Young Bloodgazer,"Alluvanon's Delta, Azsuna",Can Be Tamed
115674,Bloodgazer Matriarch,"Alluvanon's Delta, Azsuna",Can Be Tamed
115663,Direbeak Nest-Keeper,"Gull Rock, Stormheim",Can Be Tamed
115667,Direbeak Patriarch,"Gull Rock, Stormheim",Can Be Tamed
115678,Young Direbeak,"Gull Rock, Stormheim",Can Be Tamed
115671,Direbeak Matriarch,"Gull Rock, Stormheim",Can Be Tamed
115664,Sharptalon Nest-Keeper,"Verdant Cliffs, Val'sharah",Can Be Tamed
115668,Sharptalon Patriarch,"Verdant Cliffs, Val'sharah",Can Be Tamed
115676,Young Sharptalon,"Verdant Cliffs, Val'sharah",Can Be Tamed
115672,Sharptalon Matriarch,"Verdant Cliffs, Val'sharah",Can Be Tamed
115665,Snowfeather Nest-Keeper,"Misty Coast, Highmountain",Can Be Tamed
115669,Snowfeather Patriarch,"Misty Coast, Highmountain",Can Be Tamed
115677,Young Snowfeather,"Misty Coast, Highmountain",Can Be Tamed
115673,Snowfeather Matriarch,"Misty Coast, Highmountain",Can Be Tamed
87084,Riplash,"South-east rim of The Pit, Gorgrond",Can Be Tamed
187256,Time-Lost Raptor,"Shifting Sands, Thaldraszus",Can Be Tamed
86423,Jungle Wastetalon,Gorgrond,Can Be Tamed
92694,The Goreclaw,"Raptor's Maw, Tanaan Jungle",Available to Trolls Only
167350,Raptor,Exile's Reach,Can Be Tamed
88956,Vicious Razorclaw,Nagrand - Draenor,Can Be Tamed
85565,Desert Wastetalon,"Sulfur Basin, Gorgrond",Can Be Tamed
86425,Gorgrond Wastetalon,Gorgrond,Can Be Tamed
89742,Scaleclaw Devourer,"Zorammarsh, Tanaan Jungle",Can Be Tamed
89745,Scaleclaw Hatchling,"Zorammarsh, Tanaan Jungle",Can Be Tamed
88951,Vileclaw,Nagrand - Draenor,Can Be Tamed
142312,Skullripper,Battle of Stromgarde (Warfront),Can Be Tamed
142437,Skullripper,Arathi Highlands,Can Be Tamed
85970,Riptar,Gorgrond,Can Be Tamed
88495,Bloodtalon Raptor,"Bloodmane Pridelands, Spires of Arak",Can Be Tamed
80694,Stonescale,Spires of Arak,Can Be Tamed
89744,Scaleclaw Lashtail,"Zorammarsh, Tanaan Jungle",Can Be Tamed
88957,Young Razorclaw,Nagrand - Draenor,Can Be Tamed
34543,Fez,"Thorn Hill, Northern Barrens",Can Be Tamed
50865,Saurix,Arathi Highlands,Can Be Tamed
23873,Goreclaw the Ravenous,Dustwallow Marsh,Can Be Tamed
6508,Venomhide Ravasaur,Un'Goro Crater,Can Be Tamed
3633,Deviate Slayer,Wailing Caverns (Dungeon),Can Be Tamed
3637,Deviate Guardian,Wailing Caverns (Dungeon),Can Be Tamed
41342,Mottled Screecher,Wetlands,Can Be Tamed
730,Tethis,Northern Stranglethorn,Can Be Tamed
9684,Lar'korwi,Un'Goro Crater,Can Be Tamed
6506,Ravasaur Runner,Un'Goro Crater,Can Be Tamed
29334,Gundrak Raptor,Zul'Drak,Can Be Tamed
41401,Highland Scytheclaw,Wetlands,Can Be Tamed
50875,Nychus,"The Dragonmurk, Dustwallow Marsh",Can Be Tamed
6581,Ravasaur Matriarch,Un'Goro Crater,Can Be Tamed
39385,Screamslash,Durotar,Can Be Tamed
34829,King Reaperclaw,Northern Barrens,Can Be Tamed
5842,Takk the Leaper,Northern Barrens,Can Be Tamed
3634,Deviate Stalker,Wailing Caverns (Dungeon),Can Be Tamed
50876,Avis,"Dustfire Valley, Searing Gorge",Can Be Tamed
1019,Elder Razormaw,Wetlands,Can Be Tamed
41400,Highland Razormaw,Wetlands,Can Be Tamed
2560,Highland Thrasher,Arathi Highlands,Can Be Tamed
686,Lashtail Raptor,Northern Stranglethorn,Can Be Tamed
685,Stranglethorn Raptor,Northern Stranglethorn,Can Be Tamed
37084,Terrortooth Scytheclaw,Southern Barrens,Can Be Tamed
14232,Dart,Dustwallow Marsh,Can Be Tamed
142340,Highland Fleshripper,Arathi Highlands,Can Be Tamed
142338,Highland Strider,Arathi Highlands,Can Be Tamed
142339,Highland Thrasher,Arathi Highlands,Can Be Tamed
132754,Highland Strider,Battle of Stromgarde (Warfront),Can Be Tamed
134167,Highland Thrasher,Battle of Stromgarde (Warfront),Can Be Tamed
3632,Deviate Creeper,Wailing Caverns (Dungeon),Can Be Tamed
44165,Sunscale Consort,Northern Barrens,Can Be Tamed
3254,Sunscale Lashtail,Northern Barrens,Can Be Tamed
44167,Sunscale Raptor,Northern Barrens,Can Be Tamed
44164,Sunscale Ravager,Northern Barrens,Can Be Tamed
3255,Sunscale Screecher,Northern Barrens,Can Be Tamed
3256,Sunscale Scytheclaw,Northern Barrens,Can Be Tamed
3636,Deviate Ravager,Wailing Caverns (Dungeon),Can Be Tamed
687,Jungle Stalker,Northern Stranglethorn,Can Be Tamed
41343,Mottled Raptor,Wetlands,Can Be Tamed
9683,Lar'korwi Mate,Un'Goro Crater,Can Be Tamed
6505,Ravasaur,Un'Goro Crater,Can Be Tamed
6507,Ravasaur Hunter,Un'Goro Crater,Can Be Tamed
37956,Bloodtalon Raptor,Durotar,Can Be Tamed
3123,Bloodtalon Scythemaw,Durotar,Can Be Tamed
3122,Bloodtalon Taillasher,Durotar,Can Be Tamed
1016,Highland Lashtail,Wetlands,Can Be Tamed
37083,Terrortooth Runner,Southern Barrens,Can Be Tamed
4357,Bloodfen Lashtail,Dustwallow Marsh,Can Be Tamed
4351,Bloodfen Raptor,Dustwallow Marsh,Can Be Tamed
4356,Bloodfen Razormaw,Dustwallow Marsh,Can Be Tamed
4352,Bloodfen Screecher,Dustwallow Marsh,Can Be Tamed
2561,Highland Fleshstalker,Arathi Highlands,Can Be Tamed
2559,Highland Strider,Arathi Highlands,Can Be Tamed
1140,Razormaw Matriarch,Wetlands,Available to Goblins Only
38187,Spiny Raptor,The Lost Isles,Can Be Tamed
26628,Drakkari Scytheclaw,Drak'Tharon Keep (Dungeon),Can Be Tamed
20729,Bladespire Ravager,Blade's Edge Mountains,Can Be Tamed
22052,Daggermaw Blackhide,Blade's Edge Mountains,Available to Goblins Only
50874,Tenok,Stonetalon Mountains,Can Be Tamed
29698,Drakuru Raptor,Zul'Drak,Available to Goblins Only
36740,Teraptor Hatchling,The Lost Isles,Can Be Tamed
37090,Deviate Terrortooth,Southern Barrens,Can Be Tamed
20728,Bladespire Raptor,Blade's Edge Mountains,Can Be Tamed
20634,Scythetooth Raptor,Netherstorm,Available to Goblins Only
50882,Chupacabros,Swamp of Sorrows,Can Be Tamed
26641,Drakkari Gutripper,Drak'Tharon Keep (Dungeon),Can Be Tamed
21124,Felsworn Daggermaw,Blade's Edge Mountains,Available to Goblins Only
37961,Corrupted Bloodtalon,Durotar,Can Be Tamed
20751,Daggermaw Lashtail,Blade's Edge Mountains,Can Be Tamed
26824,Drakkari Raptor Mount,Drak'Tharon Keep (Dungeon),Can Be Tamed
69306,Loa-Infused Bladetalon,"The Beast Pens, Isle of Thunder",Can Be Tamed
69180,Tamed Bladetalon,"The Beast Pens, Isle of Thunder",Can Be Tamed
71297,Tamed Bladetalon,"Bleak Hollow, Isle of Thunder",Can Be Tamed
64638,Gurubashi Riding Raptor,Kun-Lai Summit,Can Be Tamed
85756,Onyx Ravager,Ashran (Battleground),Can Be Tamed
86286,Bladefist Ravager,"The Thorn Pits, Spires of Arak",Can Be Tamed
86455,Brood Mother Xylax,"The Thorn Pits, Spires of Arak",Can Be Tamed
78931,Shadeback Ravager,"Shadowglade, Spires of Arak",Can Be Tamed
80224,Shadeback Thornmother,"Shadowglade, Spires of Arak",Can Be Tamed
82632,Spineslicer,"Bloodmane Pridelands, Spires of Arak",Can Be Tamed
85453,Thornscar Ravager,"Camp Thornscar, Spires of Arak",Can Be Tamed
92429,Broodlord Ixkor,"Thornmire, Tanaan Jungle",Can Be Tamed
88523,Ravager Pit Fodder,"Gorian Proving Grounds, Nagrand - Draenor",Can Be Tamed
249427,Chittering Kilivore,Voidstorm,Can Be Tamed
252684,Marrowmaw Kilivore,"The Fangfall, Voidstorm",Can Be Tamed
252466,Razorshell Ravager,Torment's Rise (Delve),Can Be Tamed
253179,Razorshell Ravager,Midnight Delves,Can Be Tamed
83522,Hive Queen Skrikka,"Overlook Ruins, Gorgrond",Can Be Tamed
86294,Bladefist Skitterer,"The Thorn Pits, Spires of Arak",Can Be Tamed
88630,Bonespike Ravager,Spires of Arak,Can Be Tamed
254970,Bloodletter Kilivore,Voidstorm,Can Be Tamed
248940,Bloodthirsty Kilivore,Voidstorm,Can Be Tamed
235415,Hungry Kilivore,"The Ingress, Voidstorm",Can Be Tamed
248447,Kilivore Drone,"The Molt, Voidstorm",Can Be Tamed
85779,Verdant Ravager,Gorgrond,Can Be Tamed
89741,Bloodfang Ravager,"Thornmire, Tanaan Jungle",Can Be Tamed
248025,Kilivore Hunter,"The Molt, Voidstorm",Can Be Tamed
254974,Ravenous Kilivore,Voidstorm,Available to Horde Hunters Only
80779,Icespine Ravager,Frostfire Ridge,Can Be Tamed
80782,Icespine Stinger,Frostfire Ridge,Can Be Tamed
78856,Bloodthorn Ravager,"Bloodthorn Hill, Shadowmoon Valley - Draenor",Can Be Tamed
78857,Bloodthorn Striker,"Bloodthorn Hill, Shadowmoon Valley - Draenor",Can Be Tamed
88578,Crimsonbarb Ravager,Spires of Arak,Can Be Tamed
80715,Deathspine Ravager,Tanaan Jungle (Intro Phase),Can Be Tamed
85516,Cliffscar Ravager,"Gronn Canyon, Gorgrond",Can Be Tamed
83517,Stoneshard Ravager,"Deeproot, Gorgrond",Can Be Tamed
81561,Thicket Ravager,Gorgrond,Can Be Tamed
86263,Venomous Ravager,"Everbloom Wilds, Gorgrond",Can Be Tamed
19350,Thornfang Venomspitter,Hellfire Peninsula,Can Be Tamed
17556,Death Ravager,Azuremyst Isle,Can Be Tamed
50726,Kalixx,Badlands,Can Be Tamed
50320,Lost Ravager,Winterspring,Can Be Tamed
19189,Quillfang Skitterer,Hellfire Peninsula,Can Be Tamed
17527,Enraged Ravager,Bloodmyst Isle,Can Be Tamed
50731,Needlefang,Badlands,Can Be Tamed
24922,Razorthorn Ravager,"Razorthorn Rise, Terokkar Forest",Can Be Tamed
17525,Bloodmyst Hatchling,Bloodmyst Isle,Can Be Tamed
16932,Razorfang Hatchling,Hellfire Peninsula,Can Be Tamed
17199,Ravager Specimen,Azuremyst Isle,Can Be Tamed
21423,Gore-Scythe Ravager,Blade's Edge Mountains,Can Be Tamed
50370,Karapax,Silithus,Can Be Tamed
22123,Rip-Blade Ravager,Blade's Edge Mountains,Can Be Tamed
23326,Nethermine Ravager,Shadowmoon Valley - Outland,Can Be Tamed
16934,Quillfang Ravager,Hellfire Peninsula,Can Be Tamed
50724,Spinecrawl,Felwood,Can Be Tamed
50730,Venomspine,Burning Steppes,Can Be Tamed
16933,Razorfang Ravager,Hellfire Peninsula,Can Be Tamed
50725,Azelisk,"Terror Wing Path, Burning Steppes",Can Be Tamed
19349,Thornfang Ravager,Hellfire Peninsula,Can Be Tamed
50728,Deathstrike,"Lethlor Ravine, Badlands",Can Be Tamed
50727,Strix the Barbed,"The Admiral's Den, Thousand Needles",Can Be Tamed
230906,Siltwing Hunter,"Naakroa, K'aresh",Can Be Tamed
241363,Siltwing Hunter,K'aresh,Can Be Tamed
245897,Nether Ray,"Ruins of Deatholme, Eversong Woods",Can Be Tamed
254608,Seeking Stormray,"Nexus-Point Antius, Voidstorm",Can Be Tamed
250540,Seeking Stormray,Voidstorm,Can Be Tamed
246060,Stormray Ramora,"The Bloodplains, Voidstorm",Can Be Tamed
240511,Twilight Ray,"Atal'Aman, Zul'Aman",Can Be Tamed
240544,Vicious Ray,"Atal'Aman, Zul'Aman",Can Be Tamed
255957,Corrupted Ray,Ritual Site: Broken Throne (Scenario),
230365,Sand Swooper,"The Merciless Wastes, K'aresh",Can Be Tamed
255886,Sand Swooper,K'aresh,Can Be Tamed
249039,Lurking Stormray,"Stormarion Citadel, Voidstorm",Can Be Tamed
232111,The Nightreaver,K'aresh,Can Be Tamed
230429,Voidglass Swooper,"The Tempest Fields, K'aresh",Can Be Tamed
238492,Gale Stormray,"Ethereum Refinery, Voidstorm",Can Be Tamed
257575,Hungering Stormray,Voidstorm,Can Be Tamed
246640,Netherhunter Infestor,"Den of Predaxus, Voidstorm",Can Be Tamed
242035,The Devouring Invader,"Witherbark Bluffs, Zul'Aman",Can Be Tamed
203625,Karokta,Zaralek Cavern,Can Be Tamed
208662,Dreadfire Sporebat,"Slagfell Hold, The Emerald Dream",Can Be Tamed
204381,Ember Shalewing,"Molten Overflow, Zaralek Cavern",Can Be Tamed
210064,Molten Leadspike,"The Char, The Emerald Dream",Can Be Tamed
211755,Moltenjaw Shalewing,"Eye of Ysera, The Emerald Dream",Can Be Tamed
211651,Moltenjaw Sporebat,"Eye of Ysera, The Emerald Dream",Can Be Tamed
202303,Slaghide Shalewing,"Molten Overflow, Zaralek Cavern",Can Be Tamed
205235,Slaghide Shalewing,"Molten Overflow, Zaralek Cavern",Can Be Tamed
207090,Zaqali Shalewing,"Skystone Falls, The Emerald Dream",Can Be Tamed
204311,Contaminated Shalewing,"Sulfur Wastes, Zaralek Cavern",Can Be Tamed
215794,Dusty Shalewing,"The Rumbling Wastes, The Ringing Deeps",Can Be Tamed
203785,Crag Shalewing,"Fanged Pasture, Zaralek Cavern",Can Be Tamed
205161,Greyfin Skate,"Viridian Throne, Zaralek Cavern",Can Be Tamed
204022,Slick Shalewing,Zaralek Cavern,Can Be Tamed
205224,Spineback Shalewing,Zaralek Cavern,Can Be Tamed
219291,Chasm Shalewing,"Taelloch & Taelloch Mine, The Ringing Deeps",Can Be Tamed
203596,Blistering Shalewing,"Sulfur Wastes, Acidbite Ravine, Zaralek Cavern",Can Be Tamed
205840,Blistering Shalewing,"Molten Overflow, Zaralek Cavern",Can Be Tamed
202785,Nesting Shalewing,"Acidbite Ravine, Zaralek Cavern",Can Be Tamed
205090,Thickhide Shalewing,Zaralek Cavern,Can Be Tamed
215384,Rock Sporebat,"Nibelgaz Mine, The Ringing Deeps",Can Be Tamed
212364,Stormtop Shalemaw,"Thunderhead Peak & Rambleshire, Isle of Dorn",Can Be Tamed
212368,Stormtop Shalemaw Young,"Thunderhead Peak & Rambleshire, Isle of Dorn",Can Be Tamed
202317,Disturbed Shalewing,"Sulfur Wastes, Zaralek Cavern",Can Be Tamed
205065,Praying Stingray,"The Throughway, Zaralek Cavern",Can Be Tamed
201306,Quartzite Sporebat,"The Crystal Fields, Zaralek Cavern",Can Be Tamed
222347,Gnashing Rockwing,Isle of Dorn,Can Be Tamed
222869,Rock Sporebat,"Shadowvein Extraction Site, The Ringing Deeps",Can Be Tamed
226648,Rockwing Glider,Isle of Dorn,Can Be Tamed
226413,Underlit Shalewing,"Brunwin's Terrace, The Ringing Deeps",Can Be Tamed
226381,Agitated Shalewing,"The Cataract River, The Ringing Deeps",Can Be Tamed
221217,Spore-infused Shalewing,"Obsidian Hollow, The Ringing Deeps",Can Be Tamed
242773,Agitated Rootbat,"Dreth'amar Cavern, Harandar",Can Be Tamed
251550,Cavern Sporebat,"Har'kuai & Verdant Sepulcher, Harandar",Can Be Tamed
237258,Rock Sporebat,"Den of Echoes, Harandar",Can Be Tamed
250321,Pterrock,"The Blinding Bloom, Harandar",Can Be Tamed
255918,Fathom Ray,Founder's Point,Can Be Tamed
255917,Tide Skimmer,Razorwing Shores,Can Be Tamed
152290,Soundless,"Coral Forest, Nazjatar",Can Be Tamed
222248,Canyon Devilfish,Hallowfall,Can Be Tamed
222262,Canyon Skimmer,"Dunelle's Kindness & The Aegis Wall, Hallowfall",Can Be Tamed
223492,Flatcram Grandame,"Salien Gutters, Azj-Kahet",Can Be Tamed
150373,Bloated Sky Ray,"Coral Forest, Nazjatar",Can Be Tamed
145967,Fathom Ray,Nazjatar,Can Be Tamed
150467,Colossal Sky Ray,"Dragon's Teeth Basin, Nazjatar",Can Be Tamed
150376,Coral Skate,"Coral Forest & Chitterspine Caverns, Nazjatar",Can Be Tamed
226028,Fathom Ray,Azj-Kahet,Can Be Tamed
150696,Fathom Ray Broodkeeper,"Coral Forest, Nazjatar",Can Be Tamed
152291,Deepglider,Nazjatar,Can Be Tamed
210050,Bloodstripe Great Ray,"Haven Cascades, The Emerald Dream",Can Be Tamed
153764,Wrinklefin,"Ashen Strand, Nazjatar",Can Be Tamed
242352,Void-Altered Stinger,"Shadow Point, K'aresh",Can Be Tamed
119969,Ancient Skyfin,"Triumvirate's End, Eredath",Can Be Tamed
169129,Rotdust Bat,Maldraxxus,Can Be Tamed
165025,Panicked Necroray,"Glutharn's Decay, Maldraxxus",Can Be Tamed
173582,Escaped Blightray,"The Reagentry, Maldraxxus",Can Be Tamed
170723,Anima-Gorged Feaster,Shattered Grove,Can Be Tamed
124279,Argus Darkray,Krokuun,Can Be Tamed
123511,Arcfin Mana Ray,"Conservatory of the Arcane, Eredath",Can Be Tamed
122022,Umbralfin,Eredath,Can Be Tamed
171093,Ancient Necroray,"Glutharn's Decay, Maldraxxus",Can Be Tamed
162593,Luminous Necroray,"Sepulcher of Knowledge, Maldraxxus",Can Be Tamed
234197,Flametouched Ray,"Eco-Dome: Primus, K'aresh",Can Be Tamed
242351,Void-Altered Ray,"Shadow Point, K'aresh",Can Be Tamed
122410,Skyfin,"Shadowguard Incursion, The Seat of the Triumvirate (Dungeon)",Can Be Tamed
119748,Skyfin Mana Ray,Eredath,Can Be Tamed
130937,Albino Umbralfin,Eredath,Can Be Tamed
18130,Marshfang Ripper,Zangarmarsh,Can Be Tamed
18131,Marshfang Slicer,Zangarmarsh,Can Be Tamed
75487,Razorfang Hunter,"The Verdant Mire, Shadowmoon Valley - Draenor",Can Be Tamed
22181,Aether Ray,"Ogri'la Plateau, Blade's Edge Mountains",Can Be Tamed
20196,Bloodthirsty Marshfang,Zangarmarsh,Can Be Tamed
17731,Fen Ray,The Underbog (Dungeon),Can Be Tamed
21128,Coilfang Ray,The Slave Pens (Dungeon),Can Be Tamed
18285,"\""Count\"" Ungula",Zangarmarsh,Can Be Tamed
18880,Nether Ray,Netherstorm,Can Be Tamed
23501,Netherwing Ray,Shadowmoon Valley - Outland,Can Be Tamed
101110,Warp Ray,"The Drift, Suramar",Can Be Tamed
50362,Blackbog the Fang,"Jaedenar, Felwood",Can Be Tamed
50361,Ornat,"Black Tooth Hovel, Burning Steppes",Can Be Tamed
21901,Netherskate,Shadowmoon Valley - Outland,Can Be Tamed
124631,Frogmarsh Riverbeast,"Upper Frogmarsh, Nazmir",Can Be Tamed
124084,Protective Riverbeast,"The Shattered River, Nazmir",Can Be Tamed
123731,Riverbeast,Nazmir,Can Be Tamed
190282,Deepwood Riverbeast,"Emerald Gardens, Ohn'ahran Plains",Can Be Tamed
190144,Fretful Riverbeast Elder,"Restless Wetlands, The Waking Shores",Can Be Tamed
192594,Lounging Mudstomper,"Mirror of the Sky, Ohn'ahran Plains",Can Be Tamed
191686,Mature Riverbeast,"Wild Feeding Pits and east of Wild Preserve, The Waking Shores",Can Be Tamed
194079,Mature Riverbeast,"Wild Preserve, The Waking Shores",Can Be Tamed
194075,Mature Riverbeast,"Wild Preserve, The Waking Shores",Can Be Tamed
194145,Mature Riverbeast,"Wild Preserve, The Waking Shores",Can Be Tamed
194663,Mirror Lurker,"Mirror of the Sky, Ohn'ahran Plains",Can Be Tamed
194665,Mirror Lurker Calf,"Mirror of the Sky, Ohn'ahran Plains",Can Be Tamed
194666,Mirror Lurker Elder,"Mirror of the Sky, Ohn'ahran Plains",Can Be Tamed
192597,Mudstomper Bull,"Mirror of the Sky, Ohn'ahran Plains",Can Be Tamed
196017,Pudgy Riverbeast,"Wild Preserve, The Waking Shores",Can Be Tamed
191684,Riverbeast Calf,"Wild Preserve, Wild Feeding Pits, The Waking Shores",Can Be Tamed
194078,Riverbeast Elder,"Wild Preserve, The Waking Shores",Can Be Tamed
191687,Riverbeast Elder,"Wild Preserve, Wild Feeding Pits, The Waking Shores",Can Be Tamed
194144,Riverbeast Elder,"Wild Preserve, The Waking Shores",Can Be Tamed
189469,Waterback Calf,Ohn'ahran Plains,Can Be Tamed
189468,Waterback Savage,Ohn'ahran Plains,Can Be Tamed
189465,Waterback Stomper,Ohn'ahran Plains,Can Be Tamed
189463,Waterback Rambler,Ohn'ahran Plains,Can Be Tamed
192652,Clearwater Bull,"Clearwater Basin, Reedwhistle Bay, Ohn'ahran Plains",Can Be Tamed
132244,Kiboku,Zuldazar,Can Be Tamed
130754,Muddy Riverbeast,"The Sliver, Zuldazar",Can Be Tamed
130757,Muddy Riverbeast,"The Sliver, Zuldazar",Can Be Tamed
123651,Muddy Riverbeast,"The Preserve & The Tusk Pools, Zuldazar",Can Be Tamed
192654,Clearwater Calf,"Clearwater Basin, Reedwhistle Bay, Ohn'ahran Plains",Can Be Tamed
192834,Greenbelt Riverbeast,Ohn'ahran Plains,Can Be Tamed
141977,Milden Mud Snout,Stormsong Valley,Can Be Tamed
192651,Clearwater Riverbeast,"Clearwater Basin, Reedwhistle Bay, Ohn'ahran Plains",Can Be Tamed
133896,Defiant Riverbeast,"Whistlebloom Oasis, Vol'dun",Can Be Tamed
133897,Thirsty Calf,"Whistlebloom Oasis, Vol'dun",Can Be Tamed
192833,Greenbelt Calf,Ohn'ahran Plains,Can Be Tamed
133539,Lo'kuno,"Upper Frogmarsh, Nazmir",Can Be Tamed
130023,Saltscale Calf,Vol'dun,Can Be Tamed
128708,Sandscale Calf,Vol'dun,Can Be Tamed
130022,Saltscale Riverbeast,Vol'dun,Can Be Tamed
128667,Sandscale Riverbeast,Vol'dun,Can Be Tamed
123653,Wildtusk,"The Tusk Pools, Zuldazar",Can Be Tamed
83455,Twilight Riverbeast,"Swamplight Trail, Shadowmoon Valley - Draenor",Can Be Tamed
75468,Twilight Riverbeast,"The Verdant Mire, Shadowmoon Valley - Draenor",Can Be Tamed
83841,Flat-Toothed Riverbeast,Ashran (Battleground),Can Be Tamed
79662,Riverwallow Calfling,Talador,Can Be Tamed
92981,Adolescent Thundertail,"Thundertail Wallow, Tanaan Jungle",Can Be Tamed
86780,Napestone Riverbeast,Tanaan Jungle (Intro Phase),Can Be Tamed
72606,Rockhoof,"The Verdant Mire, Shadowmoon Valley - Draenor",Can Be Tamed
88075,Stonehide Riverbeast,Ashran,Can Be Tamed
82310,Stonehide Riverbeast,Ashran (Battleground),Can Be Tamed
77715,Hammertooth,Talador,Can Be Tamed
88669,Lowland Mirebeast,Spires of Arak,Can Be Tamed
92979,Thundertail Riverbeast,"Thundertail Wallow, Tanaan Jungle",Can Be Tamed
87020,Wetland Riverbeast,Nagrand - Draenor,Can Be Tamed
79577,Riverwallower,Talador,Can Be Tamed
86848,Young Riverwallow,Talador,Can Be Tamed
93002,Magwia,"Thundertail Wallow, Tanaan Jungle",Can Be Tamed
87666,Mu'gra,Nagrand - Draenor,Can Be Tamed
85907,Berthora,"Riverbeast Den, Gorgrond",Can Be Tamed
85762,Highlands Calfling,Gorgrond,Can Be Tamed
85743,Highlands Riverbeast,Gorgrond,Can Be Tamed
82905,Lazymaw Riverbeast,"The Fertile Ground, Gorgrond",Can Be Tamed
85906,Riverbeast Whelp,"Riverbeast Den, Gorgrond",Can Be Tamed
77431,Hilaani,Talador,Can Be Tamed
79587,Massive Riverwallow,Talador,Can Be Tamed
88586,Mogamago,"Everbloom Wilds, Gorgrond",Can Be Tamed
87021,Wetland Trampler,Nagrand - Draenor,Can Be Tamed
250101,Kapara,"Bitterbark, Zul'Aman",Can Be Tamed
258215,Kapara,Zul'Aman,Can Be Tamed
250100,Kapara Pup,Zul'Aman,Can Be Tamed
258216,Kapara Pup,Zul'Aman,Can Be Tamed
255136,Kapara,Zul'Aman,Can Be Tamed
239324,Escaped Subject,"The Vatworks, Undermine",Can Be Tamed
234292,Nesting Rat,"Hovel Hill, Undermine",Can Be Tamed
250124,Chitterfang Scurrier,Zul'Aman,Can Be Tamed
250123,Chitterfang Scurrier,Zul'Aman,Can Be Tamed
255122,Plump Chitterfang,Zul'Aman,Can Be Tamed
