npc_id,npc_name,zone,family,name_keeper,notes,taming_requirements
163042,Ivory Cloud Serpent,Vale of Eternal Blossoms,Lesser Dragonkin,,"Normally friendly, but can be tamed if you use the toy ""N'lyeth, Sliver of N'Zoth"" while in War Mode. The Ivory Cloud Serpent appears only during Mogu Assaults. The Ivory Cloud Serpent spawns every ~1.5 - 3 hours at coordinates ~ 27,55, at roughly 2-3 times the height of the trees, and flies rapidly in clockwise circuits around the zone. The best place to tame it is at the southern end of the roof of the Gate of the Setting Sun.",Cloud Serpent
163045,Aqir Stinger,Uldum,Wasp,,"This untameable version of the Aqir Stinger is found only around the Obelisk of the Moon, during all Assaults phases.",
163091,Aqir Impaler,Uldum,Wasp,,"Spawns continuously at the eastern entrance of the Obelisk of the Moon. Also spawns during the 'Ambushed Settlers' quest events, which only occur during Aqir Unearthed Assaults.",
163093,Basin Vulpin,Ardenweald,Fox,,,
163154,Aqir Scarab,Uldum,Beetle,,"Spawns during the 'Ambushed Settlers' quest events, which only occur during Aqir Unearthed Assaults.",
163185,Evolved Battlemite,Ardenweald,Carapid,,Occasionally spawns and heads north through the area.,Exotic
163186,Gorm Secretor,Ardenweald,Carapid,,,Exotic
163216,Tamed Gargon,Revendreth,Stone Hound,,,Exotic|Gargon
163259,Goliath Hatchling,Uldum,Aqiri,,"Appears during Aqir Unearthed Assaults, but only on days when the quest event Titanus Egg is active (just west of the Ruins of Ammon). Spawns when you destroy Goliath Eggs.",Exotic
163268,Titanus Young,Uldum,Aqiri,,"Appears during Aqir Unearthed Assaults, but only on days when the quest event Titanus Egg is active (just west of the Ruins of Ammon). Spawns at the culmination of the quest.",Exotic
163316,Gorm Rampager,Ardenweald,Carapid,,,Exotic
163322,Rootstinger Warbug,Ardenweald,Wasp,,,
163370,Gormbore,Ardenweald,Carapid,True,,Exotic
163390,Creeping Rootstinger,Ardenweald,Wasp,,,
163395,Rootstinger Drone,Ardenweald,Wasp,,,
163433,Gorm Encroacher,Ardenweald,Carapid,,,Exotic
163473,Fluttering Glimmerfly,Bastion,Moth,,,
163474,Summerfly,Bastion,Moth,,,
163480,Agitated Glimmerfly,Bastion,Moth,,,
163500,Spineshell Terrapin,Bastion,Turtle,,,
163503,Etherdiver,Spires of Ascension (Dungeon),Wind Serpent,,Located in Spires of Ascension (Dungeon).,
163506,Forsworn Stealthclaw,Spires of Ascension (Dungeon),Feathermane,,Located in Spires of Ascension (Dungeon).,Feathermane
163546,Young Etherwyrm,Bastion,Wind Serpent,,,
163549,Fluttering Glimmerfly,Bastion,Moth,,,
163552,Starving Etherwyrm,Bastion,Wind Serpent,,,
163556,Lumbering Crystalback,Bastion,Turtle,,,
163566,River Terrapin,Bastion,Turtle,,,
163568,Etherwyrm Patriarch,Bastion,Wind Serpent,,,
163616,Rootstinger Swarmling,Ardenweald,Wasp,,"Rootstinger Swarmlings continually spawn in northern Gormhive and fly north to Gormhive Defense Wall, Claw's Edge and Kaithe Overlook where they despawn. They can also appear by the land bridge at Tirna Scithe (~25,61) on days when the world quest ""Swarm Defense"" is up in that area.",
163660,Rootstinger Warrior,Ardenweald,Wasp,,,
163893,Fanged Dredbat,Revendreth,Bat,,,
163991,Dustwilt Acidmaw,Ardenweald,Carapid,,,Exotic
163992,Dustwilt Scythehorn,Ardenweald,Carapid,,,Exotic
163994,Dustwilt Gorger,Ardenweald,Carapid,,,Exotic
164036,Darkwarren Slicer,Ardenweald,Carapid,,,Exotic
164037,Darkwarren Bulwark,Ardenweald,Carapid,,,Exotic
164038,Darkwarren Spitter,Ardenweald,Carapid,,,Exotic
164046,Crucible Seeker,The Maw,Hound,,,
164110,Chompy,Ardenweald,Carapid,True,"Spawns after killing several Bristlecone Terrors (which can be attacked after killing the Deranged Guardians). Randomly, one of them will call out for Gormtamer Tizo to save them, which will spawn Chompy (with Tizo on its back). Taming or killing Chompy will spawn Tizo.",Exotic
164197,Justice <The Accuser's Pet>,Revendreth,Stone Hound,True,Patrols the southern perimeter. Appears to phase out later in the zone quest chain and is probably unavailable for hunters who select the Threads of Fate advancement path.,Exotic|Gargon
164198,Doom <The Accuser's Pet>,Revendreth,Stone Hound,True,Patrols the western perimeter. Appears to phase out later in the zone quest chain and is probably unavailable for hunters who select the Threads of Fate advancement path.,Exotic|Gargon
164208,Soul Monitor,Revendreth,Stone Hound,,"Soul Monitors initially look like statues. They don't appear on your beast tracker, or in their proper colour, until aggroed. Appears to phase out later in the zone quest chain and is probably unavailable for hunters who select the Threads of Fate advancement path.",Exotic|Gargon
164238,Deifir the Untamed,Ardenweald,Carapid,True,,Exotic
164312,Taloned Flayedwing,Maldraxxus,Chimaera,,,Exotic
164391,Old Ardeite,Ardenweald,Carrion Bird,True,Flies very high over the area. You can reach Old Ardeite by using the basket of fairy wings found in the first alcove to the left right as you enter Shimmerbough from the Heart of the Forest.,
164424,Mawsworn Seeker,The Maw,Hound,,"This Mawsworn Seeker is limited to a special phase which is part of two known Shadowlands zone quest chains. If you already completed these quests you can return if you quest sync with someone who is still on them.The quest chains are: (i) The later Maldraxxus story arc in which you rescue Darion Mograine from the Maw. The story begins with The Maw. (ii) The later Revendreth story arc in which you rescue Prince Renathal from the Maw. There's only ever one Mawsworn Seeker present at a time and it can be slow to respawn, so if you don't see one you may have to wait a few minutes.",
164479,Bonefang,The Necrotic Wake (Dungeon),Chimaera,,Located in The Necrotic Wake (Dungeon). Bonefang is the mount of Amarth and serves as the second boss in The Necrotic Wake. Taming Bonefang will prevent you continuing with the dungeon and it probably shouldn't be tameable at all. Consider taming a Flayedwing Fleshripper instead.,Exotic
164563,Vicious Gargon,Halls of Atonement (Dungeon),Stone Hound,,Located in Halls of Atonement (Dungeon).,Exotic|Gargon
164587,Satiated Sawtooth,Maldraxxus,Chimaera,True,"Found in the west of the Stabbing Wastes, west of the Theater of Pain (43,48). Only one is ever up at a time, and will randomly spawn with or without horns.",Exotic
164642,Bloodraged Spitter,Ardenweald,Carapid,,,Exotic
164819,Ariella,Bastion,Feathermane,True,,Feathermane
164826,Wandering Boar,Exile's Reach,Boar,,,
164827,Sharpbeak Hawk,Exile's Reach,Bird of Prey,,,
164829,Chosen Flayedwing,Maldraxxus,Chimaera,,,Exotic
164847,Requisitioner Packhound,Maldraxxus,Hound,,"Found in multiple locations in the area. Friendly at first, it becomes hostile and tameable after completing the main story.",
164862,Weald Shimmermoth,De Other Side (Dungeon),Moth,,Located in De Other Side (Dungeon).,
164873,Runestag Elderhorn,De Other Side (Dungeon),Stag,,Located in De Other Side (Dungeon).,
164874,Juvenile Miredeer,Ardenweald,Stag,,,
164875,Mire Runestag,Ardenweald,Stag,,,
164922,Foothills Vulpin,Ardenweald,Fox,,,
165025,Panicked Necroray,Maldraxxus,Ray,,,
165055,Rapacious Etherwyrm,Bastion,Wind Serpent,,,
165068,Withering Etherwyrm,Bastion,Wind Serpent,,,
165086,Nightsong Elder,Ardenweald,Waterfowl,,,
165087,Wounded Nightsong Elder,Ardenweald,Waterfowl,,,
165092,Forest Guardian,Ardenweald,Stag,,,
165093,Wounded Forest Guardian,Ardenweald,Stag,,,
165094,Gladestalker,Ardenweald,Cat,,,
165106,Runestag Youngling,Ardenweald,Stag,,,
165224,Feederfly,Ardenweald,Wasp,,,
165312,Forsworn Phalynx,Bastion,Mechanical,,"Spawns during the World Quest, ""Assault on the Vestibule"".",Mechanical
165336,Decrepit Tauralus,Maldraxxus,Oxen,,Found inside a hall in the north-east of the area.,
165342,Mawrat,The Maw,Rodent,,,
165343,Scurrying Mawrat,The Maw,Rodent,,,
165345,Giant Mawrat,The Maw,Rodent,,,
165349,Animated Corpsehound,Maldraxxus,Hound,,,
165398,Egg-Tender Tiom,Ardenweald,Carapid,True,,Exotic
165400,Egg-Tender Bloome,Ardenweald,Carapid,True,,Exotic
165401,Egg-Tender Erys,Ardenweald,Carapid,True,,Exotic
165404,Buzzkill,Ardenweald,Wasp,True,"Found north of the Glitterfall Basin flight point, close to the northern tip of the 'island'. It is the object of the quest What a Buzzkill.",
165427,Gorm Harrier,Ardenweald,Wasp,,,
165460,Unleashed Nightmare,Ardenweald,Spider,,Spawns during the zone story quest Nightmares Manifest.,
165473,Bloodtusk Alpha,Maldraxxus,Boar,,,
165566,Deadeye,Maldraxxus,Boar,True,,
165634,Flayedwing Transporter,Bastion,Chimaera,,"Found during the Necrolord-only quest, ""Death Rains"".",Exotic
165685,Glen Grazer,Ardenweald,Courser,,,
165727,Plains Doe,Exile's Reach,Stag,,,
165730,Plains Stag,Exile's Reach,Stag,,,
165905,Son of Hakkar,De Other Side (Dungeon),Wind Serpent,,Located in De Other Side (Dungeon).,
165907,Runestag,Ardenweald,Stag,,,
165908,Juvenile Runedeer,Ardenweald,Stag,,,
165912,Roving Gladechewer,Ardenweald,Carapid,,,Exotic
165914,Glitterfeather Wader,Ardenweald,Waterfowl,,,
165942,Rageback Gargon,Revendreth,Stone Hound,,"Venthyr Covenant-only. Found during the quest, ""Harvester of Wrath"".",Exotic|Gargon
165957,Flayedwing Overwatch,Bastion,Chimaera,,"Found during the Necrolord-only quest, ""Aerial Absolution"".",Exotic
165960,Blazing Forgehound,Maldraxxus,Hound,,"Only spawns during the world quest ""The Spider on the Wall"".",Undead
165973,Warren Mongrel,The Maw,Hound,True,"Possibly only present when its namesake daily quest, Warren Mongrel, is available.",
165974,Crucible Seeker,The Maw,Hound,,Found in the introductory quest phase for Shadowlands.,
165978,Scavenging Mawrat,The Maw,Rodent,,Found in both the regular and the introductory quest phase for Shadowlands.,
165989,Ebon Crawler,Revendreth,Spider,,,
166005,Ebon Crawler Hatchling,Revendreth,Spider,,,
166019,Shimmermoth,Ardenweald,Moth,,,
166022,Wary Vulpin,Ardenweald,Fox,,,
166024,Skittish Runefoal,Ardenweald,Stag,,,
166027,Resurfaced Tyrant,Nazmir,Devilsaur,,"Night Fae-only. Found during the Night Fae Chapter, ""Deal for a Loa"".",Exotic|Undead
166073,Greater Ardenmoth,Ardenweald,Moth,,,
166075,Greatwing Ardenmoth,Ardenweald,Moth,,,
166177,Darkturned Clawguard,Bastion,Mechanical,,"Found during the Kyrian-only quest, ""The Greater Good"".",Mechanical
166179,Darkwarren Ravager,Ardenweald,Wasp,,,
166182,Withered Ardenmoth,Ardenweald,Moth,,,
166187,Runestag,Ardenweald,Stag,,,
166290,Timber Vulpin,Ardenweald,Fox,,,
166301,Mistveil Stalker,Mists of Tirna Scithe,Fox,,,
166304,Mistveil Stinger,Mists of Tirna Scithe,Moth,,,
166370,Swarm Mother,Maldraxxus,Wasp,,,
166453,Darkturned Clawguard,Bastion,Mechanical,,"Found during the Kyrian-only quest, ""The Greater Good"".",Mechanical
166456,Glen Ardenmoth,Ardenweald,Moth,,,
166499,Dustwilt Reaper,Ardenweald,Wasp,,,
166559,Ol' Big Head,Maldraxxus,Boar,,"Found at the very back of a cave in the mountain range south-east of the Theater of Pain, near the Predatory Bloodtusks. The entrance is at coordinates 57,53.",
166592,Trained Hellhound,Maldraxxus,Hound,,Found in the zone starting arena. Phases out after the quest Champion the Cause.,
166676,Voracious Slopslurper,Maldraxxus,Boar,,"Kyrian and Necrolord Covenants only. Found during the quest ""Charging the Blade"".",
166679,Hopecrusher,Revendreth,Stone Hound,True,You can get Hopecrusher to appear by examining the 'Large Prey' bat corpse in a courtyard with a large tree in the south-east of the area.,Exotic|Gargon
166735,Deranged Guardian,Ardenweald,Stag,,Ridden by Bristlecone Terrors.,
166872,Umbral Phalynx,Bastion,Mechanical,,,Mechanical
166930,Skullboar Spinebreaker,Bastion,Boar,,,
166933,,,,,This NPC can be found in Torghast (Scenario) - Skoldus Hall.,
166934,,,,,This NPC can be found in Torghast (Scenario) - Skoldus Hall.,
166966,Runestag,Ardenweald,Stag,,,
166967,Juvenile Runedeer,Ardenweald,Stag,,,
167111,Spinemaw Staghorn,Mists of Tirna Scithe,Carapid,,,Exotic
167113,Spinemaw Acidgullet,Mists of Tirna Scithe,Carapid,,,Exotic
167116,Spinemaw Reaver,Mists of Tirna Scithe,Wasp,,,
167129,Reza,Revendreth,Stone Hound,,"Reza, and its companion Geza are pets of the rare NPC Huntmaster Petrus and can appear in the Witherfall Ruin area of south-east Revendreth. They can only be tamed after Petrus is defeated. They must be present and still alive when you defeat Petrus and you must tame them immediately afterwards, or they won't be tameable. Note that sometimes they're buggy and the tameable version doesn't appear after he's defeated.",Exotic|Gargon
167139,Geza,Revendreth,Stone Hound,,"Geza, and its companion Reza are pets of the rare NPC Huntmaster Petrus and can appear in the Witherfall Ruin area of south-east Revendreth. They can only be tamed after Petrus is defeated. They must be present and still alive when you defeat Petrus and you must tame them immediately afterwards, or they won't be tameable. Note that sometimes they're buggy and the tameable version doesn't appear after he's defeated.",Exotic|Gargon
167337,Mechanical Bunny,Exile's Reach,Mechanical,,"If you're a gnome this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",Mechanical
167342,Moth,Exile's Reach,Moth,,"If you're a draenei this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167343,Dragonhawk,Exile's Reach,Dragonhawk,,"If you're a blood elf this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167344,Scorpion,Exile's Reach,Scorpid,,"If you're a goblin this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167345,Wolf,Exile's Reach,Wolf,,"If you're a human this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167346,Wolf,Exile's Reach,Wolf,,"If you're an orc this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167347,Tiger,Exile's Reach,Cat,,"If you're a night elf or Alliance pandaren this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167348,Turtle,Exile's Reach,Turtle,,"If you're a Horde pandaren this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167349,Plainstrider,Exile's Reach,Tallstrider,,"If you're a tauren this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167350,Raptor,Exile's Reach,Raptor,,"If you're a troll this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167351,Bat,Exile's Reach,Bat,,"If you're undead this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167352,Dog,Exile's Reach,Hound,,"If you're a worgen this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167375,Bear,Exile's Reach,Bear,,"If you're a dwarf this beast can be found on the ship during the intro to Exile's Reach. It's friendly at this stage, but can be tamed at a much later stage, during the quest The Art of Taming.",
167433,Marrowmaw <Son of Bonefang>,Bastion,Chimaera,True,Spawns during the quest The Final Countdown. Taming it will reset this quest.,Exotic
167439,Agitated Mistfeather,Ardenweald,Lesser Dragonkin,,,Lesser Dragonkin
167442,Fledgeling Mistfeather,Ardenweald,Lesser Dragonkin,,,Lesser Dragonkin
167485,Starving Mawrat,"Torghast, Tower of the Damned (Dungeon)",Rodent,,This NPC can be found in Torghast (Scenario) - Skoldus Hall.,
167497,Carved Intimidator,Revendreth,Stone Hound,,,Exotic|Gargon
167501,Carved Tracker <Depraved Interrogator's Pet>,Revendreth,Stone Hound,,,Exotic|Gargon
167503,Veilwing Guardian,Ardenweald,Lesser Dragonkin,,,Lesser Dragonkin
167505,Veilwing Nestkeeper,Ardenweald,Lesser Dragonkin,,,Lesser Dragonkin
